,CPI_KR_YoY,AUD_USD,CN_Interbank3M,US_UnempRate,JP_REER,JP_Interbank3M,JP_CoreCPI,KC_FSI,KR_MfgProd,Pork,US_NFP,US_TradeTransEmp,THB_USD,PPI_CopperNickel,CN_PPI,US_Mortgage15Y,UK_10Y_Bond,US_ExportPI,US_DepInstCredit
2018-05-31,1.469051,0.7529193548387096,4.54,3.8,95.37,0.078,0.2096939604352199,-0.603345589552745,2.488541046298809,63.42090909090909,322.0,48.0,31.950645161290325,21.89446083251392,4.1,4.065483870967742,1.5016,5.012325390304029,0.0
2018-06-30,1.480408,0.7498,4.63,4.0,95.93,0.078,0.05612617722912099,-0.586465122289882,3.741794627805772,77.39380952380952,218.0,-23.0,32.486,28.513921502851392,4.7,4.043333333333333,1.4229,5.263157894736836,6.296296296296299
2018-07-31,1.118986,0.7404935483870968,3.93,3.8,96.18,0.091,0.0314540142311914,-0.435585446603639,3.2406869053030585,74.8742857142857,60.0,3.0,33.26516129032258,4.451747833881092,4.6,4.010645161290323,1.3739,4.255319148936176,0.3584229390681005
2018-08-31,1.431806,0.7326096774193548,3.23,3.8,97.85,0.091,0.2880180886126737,-0.739949820275642,4.023667498626771,51.51565217391304,257.0,57.0,33.03354838709677,-6.721497447532632,4.1,4.024193548387097,1.3991,3.580146460537015,0.0
2018-09-30,2.087153,0.7204966666666667,3.12,3.7,96.79,0.05,0.0808922857450378,-0.736647188486058,0.8904977203827659,52.12263157894737,81.0,-25.0,32.59066666666667,-12.157073695535225,3.6,4.06,1.5023000000000002,2.7441485068603555,1.3333333333333346
2018-10-31,2.002508,0.7105290322580645,3.22,3.8,96.78,0.05,0.1949717191531919,-0.317348170651509,2.6645170024491405,64.29130434782608,169.0,-8.0,32.777741935483874,-12.191276931161331,3.3,4.241290322580645,1.5462,3.1451612903225845,4.5161290322580685
2018-11-30,2.037043,0.7245366666666667,3.37,3.8,96.61,0.05,0.2388287836450064,-0.345474175387422,0.4942325319511775,57.03571428571429,90.0,69.0,32.952333333333335,-10.195867990340757,2.7,4.288333333333333,1.4541,1.84590690208668,0.0
2018-12-31,1.320396,0.7166612903225806,3.87,3.9,97.09,0.05,0.1635973911987776,-0.0444408604013878,1.1151302725472825,52.22631578947368,192.0,-58.0,32.71709677419355,-11.245628194780744,0.9,4.113225806451613,1.3125,1.122694466720131,3.51906158357771
2019-01-31,0.79302,0.7153064516129032,3.24,4.0,99.19,0.03,0.32418312149171674,-0.0291099057256472,0.2027838950707794,54.80318181818182,251.0,53.0,31.80354838709677,-14.210664565274488,0.1,3.9119354838709675,1.3221,-0.2388535031847105,1.759530791788855
2019-02-28,0.461282,0.7140857142857142,2.91,3.8,96.92,0.03,0.3734320099129107,-0.480497890367176,-3.7907959069753305,52.6395,7.0,-42.0,31.318214285714284,-11.284857961949443,0.1,3.8214285714285716,1.239,0.2384737678855275,0.0
2019-03-31,0.37468,0.7081838709677419,3.08,3.8,96.21,0.05,0.3233111208650996,-0.397410983114759,-0.8354270935285291,57.12,228.0,1.0,31.732903225806453,-6.2350119904076795,0.4,3.735483870967742,1.19,0.5542359461599311,0.0
2019-04-30,0.555943,0.71129,3.0,3.7,96.0,0.05,0.5420353761982578,-0.467285692993503,-1.1689058769628555,77.99636363636364,296.0,34.0,31.849666666666668,-1.4065085493657037,0.9,3.6026666666666665,1.1906,0.1576044129235621,0.0
2019-05-31,0.679942,0.6945838709677419,3.15,3.6,98.5,0.049,0.3252207174547994,-0.413205967089459,-2.550986471355565,80.62545454545455,27.0,6.0,31.793870967741935,-10.244689432643172,0.6,3.543548387096774,1.13,-0.8607198748043721,0.0
2019-06-30,0.720801,0.6946233333333333,3.6,3.6,99.78,0.049,0.2467967239901947,-0.405498504860823,-2.0491154488684993,76.4315,220.0,13.0,31.099333333333334,-13.886713651788051,0.0,3.2723333333333335,0.919,-1.5625,0.0
2019-07-31,0.605538,0.6980580645161291,3.16,3.7,99.33,0.049,0.4859364908557539,-0.579110054575466,0.6428539513270382,71.93363636363635,99.0,16.0,30.806451612903224,-4.891304347826098,-0.3,3.200967741935484,0.8304,-0.9419152276295196,0.0
2019-08-31,-0.0372,0.677541935483871,3.11,3.6,102.87,0.009,0.33580164441409105,-0.238248328657085,-1.930124580347281,75.16636363636364,232.0,-9.0,30.741935483870968,-7.297050775311642,-0.8,3.080322580645161,0.5776,-1.4139827179890043,-4.838709677419358
2019-09-30,-0.426058,0.6810333333333334,3.3,3.5,101.64,0.009,0.376263169210933,-0.34133775253954,1.9795164066247264,56.393,196.0,24.0,30.56,-2.725045927740366,-1.2,3.1079999999999997,0.5981,-1.7282010997643371,-3.6363636363636362
2019-10-31,0.0,0.6801516129032258,3.46,3.6,100.48,0.009,0.49223914204643554,-0.347571472511609,-0.1737311814273612,60.42391304347826,95.0,12.0,30.337419354838712,-7.181328545780974,-1.6,3.1348387096774197,0.6373,-2.189210320562951,-2.0821114369501466
2019-11-30,0.152019,0.6828000000000001,3.33,3.6,99.19,0.018,0.6428049526260082,-0.614412335436535,1.8759025564454523,57.335,207.0,-1.0,30.246333333333332,-3.5853002688975177,-1.4,3.1636666666666664,0.765,-1.3396375098502775,-5.666666666666666
2019-12-31,0.738473,0.6886612903225807,3.49,3.6,98.55,0.021,0.7619094928219994,-0.609843525439384,7.182981565099245,57.23315789473684,127.0,71.0,30.20193548387097,3.4555926038193574,-0.5,3.174516129032258,0.8308,-0.8723235527359208,0.0
2020-01-31,1.219611,0.6868451612903226,3.67,3.6,97.49,0.021,0.7064357170392109,-0.563347469916429,1.8023415604633717,58.68,237.0,17.0,30.409032258064514,2.265768524188605,0.0,3.081290322580645,0.7235,0.3990422984836428,0.0
2020-02-29,0.85489,0.6665344827586207,2.98,3.5,97.35,0.020999999999999998,0.5689069803762381,-0.378011019274601,1.4652833734911217,54.8805,262.0,-37.0,31.32586206896552,-10.928319623971792,-0.5,2.9762068965517243,0.633,-1.4274385408405976,0.0
2020-03-31,0.826263,0.6219709677419354,2.55,4.4,101.6,0.006,0.6494106978256475,2.32686794880379,4.406726575308562,58.75772727272727,-1398.0,-79.0,32.09516129032258,-16.65245808468314,-1.5,2.891290322580645,0.4609,-3.543307086614178,-53.25140809011777
2020-04-30,0.019099,0.6301366666666667,2.32,14.8,102.99,-0.039,0.1427268252146118,1.7304205828791,-1.8430215774572043,48.665,-20469.0,-3095.0,32.62466666666667,-22.88111888111889,-3.1,2.8096666666666663,0.3577,-7.0023603461840995,0.0
2020-05-31,-0.21274,0.651483870967742,2.13,13.2,103.42,-0.042,0.2461484166897065,0.9923878920727048,-8.806642959867506,62.7835,2614.0,411.0,32.079032258064515,-13.30137807070103,-3.7,2.7096774193548385,0.2743,-6.708760852407258,0.0
2020-06-30,0.22012,0.6896333333333333,2.54,11.0,100.93,-0.042,0.2920079472278569,0.518968185056307,-2.480527592209314,46.54,4631.0,988.0,31.127666666666666,-6.304940891179134,-3.0,2.603666666666667,0.27799999999999997,-4.52380952380953,0.0
2020-07-31,0.446631,0.7023870967741935,2.76,10.2,100.75,-0.065,0.2657341962658099,0.346883260003086,-3.2537657998960356,46.18727272727273,1584.0,268.0,31.404838709677417,1.8646616541353245,-2.4,2.521290322580645,0.2094,-3.724247226624411,0.0
2020-08-31,0.769424,0.7202,2.97,8.4,100.24,-0.065,-0.1898290844709826,0.0157289047788723,0.0131301900854863,52.41428571428572,1566.0,382.0,31.21,15.054116103640558,-2.0,2.48,0.2717,-2.7091633466135523,0.0
2020-09-30,0.947953,0.7223133333333334,2.99,7.8,99.75,-0.055,-0.0930190123721308,0.115930613804923,2.5484673598084706,65.59142857142857,949.0,133.0,31.367666666666665,11.111111111111116,-2.1,2.3866666666666663,0.273,-1.838529176658665,0.0
2020-10-31,0.138943,0.7128387096774194,3.18,6.9,99.35,-0.055,-0.4024928076886591,0.292219470573287,1.9315505057503126,75.59181818181818,690.0,201.0,31.241290322580646,11.111111111111116,-2.1,2.3480645161290323,0.3058,-1.6786570743405282,0.0
2020-11-30,0.6121770000000001,0.7276033333333333,3.56,6.7,98.69,-0.055,-0.4729827704065714,0.306424873212046,3.052114166568698,68.1295,273.0,165.0,30.438333333333333,11.111111111111116,-1.5,2.3073333333333332,0.3836,-0.9584664536741226,0.0
2020-12-31,0.612722,0.7538161290322581,3.33,6.7,97.44,-0.055,-0.5426835821454645,-0.386179275669031,1.1707305654044209,62.2785,-185.0,46.0,30.087419354838712,11.111111111111116,-0.4,2.2270967741935483,0.3224,0.4000000000000003,0.0
2021-01-31,0.949146,0.7722612903225807,3.01,6.4,97.05,-0.055,0.0008902033125535,-0.187385458380859,5.1689299963660895,64.043,315.0,43.0,30.00483870967742,11.111111111111116,0.3,2.1951612903225803,0.3672,2.4642289348171698,0.0
2021-02-28,1.4177319999999998,0.7753535714285714,3.25,6.2,95.02,-0.055,0.1086074897624245,-0.407229293188604,12.913225447241228,72.818,517.0,76.0,30.030714285714286,11.111111111111116,1.7,2.2275,0.6222,5.390185036202744,0.0
2021-03-31,1.901141,0.7708483870967742,3.07,6.1,93.11,-0.065,0.049791940818733,-0.372465652753682,5.911300402759134,88.88,852.0,146.0,30.799999999999997,11.111111111111116,4.4,2.390967741935484,0.8456,9.632653061224495,0.0
2021-04-30,2.492462,0.7694933333333334,2.82,6.1,91.83,-0.065,-1.0977071633589186,-0.734654071881503,8.970361280273131,102.15909090909092,355.0,-36.0,31.32766666666667,11.111111111111116,6.8,2.368333333333333,0.8515,14.974619289340096,0.0
2021-05-31,2.624698,0.7759387096774193,2.84,5.8,91.04,-0.065,-1.0033385283577112,-0.823491789744258,16.814136660679434,109.5814285714286,478.0,44.0,31.260322580645163,11.111111111111116,9.0,2.2841935483870968,0.9058,17.597292724196283,0.0
2021-06-30,2.346806,0.7640666666666667,2.93,5.9,90.25,-0.072,-0.9990238584842491,-0.710450333619324,10.47718762581875,116.1913636363636,755.0,140.0,31.424666666666667,11.111111111111116,8.8,2.2696666666666667,0.8549,16.874480465502906,0.0
2021-07-31,2.639767,0.7422774193548387,2.82,5.4,91.11,-0.072,-0.9990238584842492,-0.690268684877764,9.969416796765572,109.5171428571429,942.0,81.0,32.63580645161291,11.111111111111116,9.0,2.185161290322581,0.6979,16.95473251028805,0.0
2021-08-31,2.555145,0.7303129032258064,2.86,5.1,91.44,-0.072,-0.9990238584842492,-0.769591927054241,10.150760128753422,106.3459090909091,552.0,51.0,33.10225806451613,11.111111111111116,9.5,2.1406451612903226,0.644,16.625716625716635,0.0
2021-09-30,2.41215,0.7322833333333333,2.77,4.7,91.14,-0.072,-0.9990238584842491,-0.745822779043694,3.732108362440778,93.02571428571429,457.0,129.0,33.043,11.111111111111116,10.7,2.168,0.8023,16.286644951140072,0.0
2021-10-31,3.164304,0.7402612903225807,2.72,4.5,88.25,-0.072,-0.9990238584842492,-0.731028284777764,5.978739600891725,84.8452380952381,801.0,156.0,33.4741935483871,11.111111111111116,13.5,2.299032258064516,1.083,18.29268292682926,0.0
2021-11-30,3.776601,0.7297233333333334,2.94,4.1,87.59,-0.072,-0.9990238584842491,-0.704303302355966,6.022985779435697,73.75857142857143,658.0,163.0,33.096666666666664,11.111111111111116,12.9,2.3613333333333335,0.9394000000000001,18.145161290322577,0.0
2021-12-31,3.697797,0.7158483870967741,3.08,3.9,87.75,-0.049,-0.9990238584842492,-0.571844009737048,9.848470690420829,69.89285714285714,586.0,111.0,33.5516129032258,11.111111111111116,10.3,2.350322580645161,0.8375,14.900398406374492,0.0
2022-01-31,3.770784,0.7179322580645161,3.32,4.0,86.66,-0.049,-0.9990238584842492,-0.26748472691761,9.451814479416942,75.63190476190476,190.0,56.0,33.2458064516129,11.111111111111116,9.1,2.6129032258064515,1.2051,14.972847168347547,0.0
2022-02-28,3.780272,0.7166214285714286,3.2,3.9,85.89,-0.049,-0.9990238584842492,-0.32092903402314094,4.391650215640275,90.39,819.0,210.0,32.613214285714285,11.111111111111116,8.8,2.985357142857143,1.4891,16.793893129771,0.0
2022-03-31,4.183032,0.7378903225806452,3.17,3.7,83.97,-0.049,-0.9990238584842492,-0.0775745034043105,6.883673763763287,99.44782608695652,490.0,65.0,33.23967741935484,11.111111111111116,8.3,3.310967741935484,1.5457000000000003,18.391660461653014,48.38709677419355
2022-04-30,4.755834000000001,0.73659,2.99,3.7,79.31,-0.049,-0.9990238584842491,-0.30763401379131,5.893398739351752,99.29714285714286,308.0,2.0,33.76466666666667,11.111111111111116,8.0,4.132333333333333,1.8362,18.175128771155254,10.0
2022-05-31,5.340519,0.7048967741935485,2.81,3.6,79.45,-0.049,-0.9990238584842492,-0.033904057644441,5.208347238574795,100.1485714285714,301.0,-23.0,34.39387096774194,11.111111111111116,6.4,4.4316129032258065,1.9069,18.633093525179856,58.064516129032256
2022-06-30,6.036257,0.7023933333333333,2.76,3.6,75.97,0.005,-0.9990238584842491,0.0198644336634571,6.009420659446163,107.0581818181818,434.0,74.0,34.943,11.111111111111116,6.1,4.622333333333333,2.3824,18.563300142247495,37.5
2022-07-31,6.32701,0.6859838709677419,2.79,3.5,75.7,-0.031,-0.9990238584842492,0.0447817310786299,2.127657724778076,113.4335,714.0,56.0,36.33322580645161,11.111111111111116,4.2,4.649677419354839,2.1454,12.948627726952845,12.788018433179724
2022-08-31,5.722628000000001,0.6958,2.5,3.6,77.02,-0.02,-0.9990238584842492,-0.166531797651385,-1.9160705205870878,115.8513043478261,290.0,46.0,35.807096774193546,11.111111111111116,2.3,4.5770967741935475,2.3278,11.16573033707866,19.35483870967742
2022-09-30,5.476398,0.6693733333333333,2.36,3.5,74.56,-0.016,-0.9990238584842491,0.0115928451122359,-1.568308550185871,95.9495238095238,220.0,-28.0,36.99433333333333,11.111111111111116,0.9,5.281000000000001,3.5007,9.80392156862746,9.000000000000002
2022-10-31,5.621674,0.6368548387096774,2.43,3.6,73.72,-0.016,-0.9990238584842492,0.503290049769924,-5.0045620398945445,91.56809523809524,357.0,41.0,37.907096774193555,11.111111111111116,-1.3,6.114193548387098,4.1096,7.216494845360821,8.70967741935484
2022-11-30,5.006258,0.66042,2.68,3.6,75.21,-0.016,-0.9990238584842491,-0.0118080975286644,-5.951321696774958,86.19047619047619,303.0,2.0,36.40566666666667,11.111111111111116,-1.3,6.127666666666667,3.4171,6.075085324232088,13.84615384615385
2022-12-31,5.017301,0.6749870967741936,2.79,3.5,77.68,-0.015,-0.9990238584842492,-0.030615514122448,-13.793097861046622,79.58666666666667,100.0,6.0,34.756129032258066,11.111111111111116,-0.7,5.663870967741936,3.5015000000000005,4.576976421636636,6.854838709677419
2023-01-31,4.978541,0.6948612903225807,2.9,3.5,78.96,-0.006,-0.9990238584842492,-0.124248811521794,-11.571691280897644,72.71619047619048,434.0,38.0,33.23258064516129,11.111111111111116,-0.7,5.449677419354838,3.5115,1.9568151147098645,0.4032258064516129
2023-02-28,4.657559999999999,0.6884392857142857,2.94,3.6,77.17,0.001,-0.9990238584842492,-0.335952534338405,-10.867661896427473,73.4475,290.0,38.0,34.10642857142857,11.111111111111116,-0.7,5.415,3.5553,-0.8496732026143873,3.571428571428573
2023-03-31,4.165881,0.6675451612903226,3.05,3.5,77.5,-0.008,-0.9990238584842492,0.978521621827131,-8.093980470082284,76.2313043478261,68.0,-42.0,34.446774193548386,11.111111111111116,-0.7,5.8264516129032256,3.5638,-4.968553459119496,1.5280135823429524
2023-04-30,3.688103,0.66844,2.89,3.4,77.55,-0.001,-0.9990238584842491,0.202248974492292,-7.685538475843234,69.8605,241.0,-4.0,34.227,11.111111111111116,-0.7,5.645666666666667,3.6503,-5.977584059775842,1.5789473684210509
2023-05-31,3.376744,0.6638806451612903,2.98,3.6,76.05,-0.019,-0.9990238584842492,0.404933329369232,-2.5202122818266393,74.82318181818182,280.0,31.0,34.22677419354839,11.111111111111116,-0.7,5.813225806451613,3.9621,-10.30927835051546,2.9032258064516157
2023-06-30,2.726181,0.6721533333333334,2.81,3.6,74.35,-0.003,-0.9990238584842491,0.167185954796029,-6.111593898894241,85.34454545454545,225.0,-31.0,34.87733333333333,11.111111111111116,-0.7,6.088666666666667,4.3659,-11.81763647270545,0.0
2023-07-31,2.354456,0.6732451612903225,2.57,3.5,74.38,-0.003,-0.9990238584842492,0.256800855699604,-6.612283603446856,99.849,163.0,17.0,34.63387096774194,11.111111111111116,-0.7,6.164516129032258,4.4372,-8.09968847352025,0.7680491551459302
2023-08-31,3.360029,0.6483903225806452,2.63,3.7,73.09,-0.003,-0.9990238584842492,-0.252649893805974,1.3023048444131602,96.94826086956522,218.0,-17.0,35.031612903225806,11.111111111111116,-0.7,6.400322580645161,4.5298,-5.74857864813646,1.9969278033794187
2023-09-30,3.703363,0.6428466666666667,2.64,3.7,72.34,0.024,-0.9990238584842491,-0.325299337175199,4.1237222362165316,84.3355,156.0,33.0,35.80266666666667,11.111111111111116,-0.7,6.554,4.4199,-4.336734693877552,0.0
2023-10-31,3.765115,0.6350032258064515,2.73,3.9,72.51,-0.012,-0.9990238584842492,0.007054598377083,4.693457964115844,78.63545454545455,159.0,33.0,36.465806451612906,11.111111111111116,-0.7,6.887096774193548,4.5695,-4.743589743589749,0.0
2023-11-30,3.309801,0.6503933333333334,2.88,3.7,71.45,0.024,-0.9990238584842491,-0.2915546287805,6.232047026428944,72.83761904761904,127.0,-28.0,35.39533333333333,11.111111111111116,-0.7,6.796666666666667,4.2721,-5.083655083655092,0.0
2023-12-31,3.175911,0.6703516129032258,3.02,3.8,73.41,0.052,-0.9990238584842492,-0.3320930232025309,10.299993985459842,65.8205,154.0,-8.0,34.928064516129034,11.111111111111116,-0.7,6.219032258064516,3.8622,-2.851458885941649,0.0
2024-01-31,2.81639,0.664683870967742,2.79,3.7,72.59,0.025,-0.9990238584842492,-0.352238517660338,6.054738047733821,67.28727272727274,175.0,-30.0,35.17387096774194,11.111111111111116,-0.7,5.876129032258064,3.9319,-2.382528127068162,0.0
2024-02-29,3.126983,0.6524379310344828,2.6900000000000004,3.9,70.72,0.027,-0.9990238584842492,-0.471529138017123,10.02949607181074,74.77761904761904,206.0,40.0,35.857586206896556,11.111111111111116,-0.7,6.080344827586208,4.123,-2.043506921555694,0.0
2024-03-31,3.103511,0.6556967741935483,2.53,3.9,70.81,0.109,-0.9990238584842492,-0.483840652933027,2.2727171598244,80.86142857142858,228.0,16.0,35.95290322580645,11.111111111111116,-0.7,6.192903225806451,4.033,-1.5221707478490942,0.0
2024-04-30,2.92498,0.6505633333333333,2.49,3.9,69.87999999999998,0.109,-0.9990238584842491,-0.469661989819706,2.2727171598244,87.54136363636364,64.0,25.0,36.76166666666666,11.111111111111116,-0.7,6.2523333333333335,4.2172,-0.7947019867549643,0.0
2024-05-31,2.672546,0.6628129032258064,2.32,3.9,68.91,0.129,-0.9990238584842492,-0.71783926181819,2.2727171598244,89.38857142857142,78.0,0.0,36.619032258064514,11.111111111111116,-0.7,6.344193548387097,4.2229,0.6085192697768749,0.0
2024-06-30,2.410939,0.6639466666666667,2.23,4.1,68.37999999999998,0.149,-0.9990238584842491,-0.63141644259561,2.2727171598244,88.6715,87.0,-29.0,36.71966666666666,11.111111111111116,-0.7,6.2123333333333335,4.1644,0.952380952380949,0.0
2024-07-31,2.551891,0.6679999999999999,2.21,4.2,68.28,0.166,-0.9990238584842492,-0.334709835316745,2.2727171598244,87.79772727272727,53.0,-21.0,36.22741935483871,11.111111111111116,-0.7,6.129354838709677,4.1386,1.1525423728813378,0.0
2024-08-31,2.012825,0.6654741935483871,2.04,4.2,72.89,0.255,-0.9990238584842492,-0.434617953431698,2.2727171598244,88.01047619047618,9.0,-28.0,34.74032258064516,11.111111111111116,-0.7,5.688709677419355,3.9444,-0.6702412868632712,0.0
2024-09-30,1.595038,0.6771666666666667,2.06,4.1,73.5,0.256,-0.9990238584842491,-0.456363272134294,2.2727171598244,82.78849999999998,155.0,11.0,33.24933333333333,11.111111111111116,-0.7,5.290666666666667,3.9053,-1.7999999999999905,-3.6363636363636362
2024-10-31,1.253642,0.6706870967741936,2.1,4.1,71.25,0.256,-0.9990238584842492,-0.407625831006336,2.2727171598244,83.19304347826088,33.0,-19.0,33.37387096774193,11.111111111111116,-0.7,5.5206451612903225,4.1993,0.1345895020188559,-1.7595307917888563
2024-11-30,1.526447,0.6527633333333333,2.04,4.2,71.12000000000002,0.362,-0.9990238584842491,-0.449722629905526,2.2727171598244,86.2425,134.0,-39.0,34.41766666666667,11.111111111111116,-0.7,6.013999999999999,4.4164,0.8813559322033981,-3.0000000000000027
2024-12-31,1.933824,0.6328354838709677,2.0,4.1,71.85,0.386,-0.9990238584842492,-0.766855560360788,2.2727171598244,82.217,237.0,56.0,34.14064516129032,11.111111111111116,-0.7,5.941935483870967,4.434499999999999,2.0477815699658786,-2.207130730050936
2025-01-31,2.244411,0.6226419354838709,1.94,4.0,71.35,0.76727,-0.9990238584842492,-0.783491308768505,2.2727171598244,80.18636363636364,-48.0,-16.0,34.25322580645161,11.111111111111116,-0.7,6.169677419354838,4.6627,2.779661016949153,-0.8488964346349755
2025-02-28,2.021445,0.6306035714285715,1.99,4.2,72.6,0.7918200000000001,-0.9990238584842492,-0.80849321125123,2.2727171598244,86.30842105263157,42.0,11.0,33.7575,11.111111111111116,-0.7,6.055714285714286,4.5063,2.6917900403768513,0.0
2025-03-31,2.053532,0.6293129032258065,2.14,4.2,73.47,0.82091,-0.9990238584842492,-0.567048117610203,2.2727171598244,87.19761904761906,67.0,-14.0,33.80483870967742,11.111111111111116,-0.7,5.84,4.6448,2.4865591397849274,0.0
2025-04-30,2.078765,0.6283666666666666,2.02,4.2,75.81,0.78364,-0.9990238584842491,0.0902726298809727,2.2727171598244,85.02409090909092,108.0,-9.0,33.72,11.111111111111116,-0.7,5.902666666666667,4.5762,1.8691588785046511,0.0
2025-05-31,1.90184,0.6436451612903226,1.83,4.3,74.5,0.77545,-0.9990238584842492,-0.516516571605842,2.2727171598244,87.37375,13.0,-18.0,32.94935483870968,11.111111111111116,-0.7,5.9477419354838705,4.6004,1.8817204301075252,0.0
2025-06-30,2.169712,0.6504366666666666,1.79,4.1,73.69,0.77273,-0.9990238584842491,-0.624449825671009,2.2727171598244,100.5554533561905,-20.0,-24.0,32.601,11.111111111111116,-0.7,5.96,4.5248,2.6280323450134757,0.0
2025-07-31,2.094103,0.6543,1.78,4.3,72.22,0.77273,-0.9990238584842492,-0.740498110944864,2.2727171598244,105.67355752727272,64.0,3.0,32.44129032258065,11.111111111111116,-0.7,5.862580645161291,4.5924,2.4128686327077986,0.0
2025-08-31,1.66754,0.6499290322580645,1.66,4.3,72.11,0.77273,-0.9990238584842492,-0.817194398858108,2.2727171598244,105.0909364,-70.0,-1.0,32.40354838709678,11.111111111111116,-0.7,5.733870967741935,4.6369,3.238866396761142,0.0
2025-09-30,2.10205,0.6593066666666666,1.68,4.4,71.53,0.81818,-0.9990238584842491,-0.84604910252983,2.2727171598244,101.5914828047619,76.0,-18.0,31.973333333333336,11.111111111111116,-0.7,5.512666666666666,4.6885,3.8696537678207577,-2.4074074074074088
2025-10-31,2.38033,0.6539967741935484,1.69,4.4,70.56,0.80909,-0.9990238584842492,-0.546762335713533,2.2727171598244,93.91908533608697,-140.0,-11.0,32.561290322580646,11.111111111111116,-0.7,5.500322580645161,4.5721,3.869653767820758,-1.2755639890364754
2025-11-30,2.447552,0.6507633333333334,1.66,4.5,69.4,0.80636,-0.9990238584842491,-0.739787796503719,2.2727171598244,83.79880147421053,41.0,-65.0,32.349333333333334,11.111111111111116,-0.7,5.496666666666667,4.498499999999999,3.2930107526881525,-3.137254901960785
2025-12-31,2.314855,0.6646741935483871,1.69,4.4,68.26,1.07273,-0.9990238584842492,-0.712169121254975,2.2727171598244,80.69287669095237,-17.0,-33.0,31.53483870967742,11.111111111111116,-0.7,5.483225806451612,4.4826,3.897849462365577,-3.8306451612903225
